,keltner,engulf
16790,Signal.WAIT,Signal.SELL
16791,Signal.WAIT,Signal.WAIT
16792,Signal.WAIT,Signal.WAIT
16793,Signal.WAIT,Signal.BUY
16794,Signal.WAIT,Signal.WAIT
16795,Signal.SELL,Signal.BUY
16796,Signal.SELL,Signal.WAIT
16797,Signal.SELL,Signal.BUY
16798,Signal.SELL,Signal.WAIT
16799,Signal.SELL,Signal.SELL
16800,Signal.SELL,Signal.WAIT
16801,Signal.SELL,Signal.WAIT
16802,Signal.SELL,Signal.WAIT
16803,Signal.SELL,Signal.BUY
16804,Signal.SELL,Signal.WAIT
16805,Signal.SELL,Signal.SELL
16806,Signal.SELL,Signal.WAIT
16807,Signal.SELL,Signal.WAIT
16808,Signal.SELL,Signal.BUY
16809,Signal.WAIT,Signal.WAIT
16810,Signal.WAIT,Signal.BUY
16811,Signal.WAIT,Signal.WAIT
16812,Signal.WAIT,Signal.BUY
16813,Signal.WAIT,Signal.WAIT
16814,Signal.WAIT,Signal.WAIT
16815,Signal.WAIT,Signal.WAIT
16816,Signal.WAIT,Signal.WAIT
16817,Signal.WAIT,Signal.SELL
16818,Signal.WAIT,Signal.WAIT
16819,Signal.WAIT,Signal.WAIT
16820,Signal.BUY,Signal.SELL
16821,Signal.BUY,Signal.WAIT
16822,Signal.BUY,Signal.BUY
16823,Signal.BUY,Signal.WAIT
16824,Signal.BUY,Signal.WAIT
16825,Signal.BUY,Signal.WAIT
16826,Signal.WAIT,Signal.WAIT
16827,Signal.WAIT,Signal.BUY
16828,Signal.WAIT,Signal.WAIT
16829,Signal.BUY,Signal.SELL
16830,Signal.BUY,Signal.WAIT
16831,Signal.BUY,Signal.WAIT
16832,Signal.BUY,Signal.WAIT
16833,Signal.BUY,Signal.WAIT
16834,Signal.BUY,Signal.BUY
16835,Signal.BUY,Signal.WAIT
16836,Signal.BUY,Signal.WAIT
16837,Signal.BUY,Signal.WAIT
16838,Signal.WAIT,Signal.BUY
16839,Signal.WAIT,Signal.WAIT
16840,Signal.SELL,Signal.BUY
16841,Signal.SELL,Signal.WAIT
16842,Signal.SELL,Signal.WAIT
16843,Signal.SELL,Signal.BUY
16844,Signal.SELL,Signal.WAIT
16845,Signal.SELL,Signal.WAIT
16846,Signal.SELL,Signal.WAIT
16847,Signal.SELL,Signal.WAIT
16848,Signal.SELL,Signal.SELL
16849,Signal.SELL,Signal.WAIT
16850,Signal.WAIT,Signal.BUY
16851,Signal.WAIT,Signal.WAIT
16852,Signal.WAIT,Signal.WAIT
16853,Signal.WAIT,Signal.SELL
16854,Signal.WAIT,Signal.WAIT
16855,Signal.WAIT,Signal.WAIT
16856,Signal.SELL,Signal.BUY
16857,Signal.SELL,Signal.WAIT
16858,Signal.SELL,Signal.WAIT
16859,Signal.SELL,Signal.BUY
16860,Signal.SELL,Signal.WAIT
16861,Signal.SELL,Signal.WAIT
16862,Signal.SELL,Signal.WAIT
16863,Signal.SELL,Signal.WAIT
16864,Signal.BUY,Signal.SELL
16865,Signal.BUY,Signal.WAIT
16866,Signal.BUY,Signal.WAIT
16867,Signal.BUY,Signal.WAIT
16868,Signal.BUY,Signal.SELL
16869,Signal.BUY,Signal.WAIT
16870,Signal.BUY,Signal.WAIT
16871,Signal.BUY,Signal.WAIT
16872,Signal.BUY,Signal.SELL
16873,Signal.BUY,Signal.WAIT
16874,Signal.BUY,Signal.WAIT
16875,Signal.BUY,Signal.WAIT
16876,Signal.BUY,Signal.BUY
16877,Signal.WAIT,Signal.WAIT
16878,Signal.WAIT,Signal.WAIT
16879,Signal.WAIT,Signal.WAIT
16880,Signal.SELL,Signal.WAIT
16881,Signal.SELL,Signal.WAIT
16882,Signal.SELL,Signal.BUY
16883,Signal.SELL,Signal.WAIT
16884,Signal.SELL,Signal.WAIT
16885,Signal.SELL,Signal.WAIT
16886,Signal.SELL,Signal.WAIT
16887,Signal.SELL,Signal.BUY
16888,Signal.SELL,Signal.WAIT
16889,Signal.SELL,Signal.BUY
16890,Signal.SELL,Signal.WAIT
16891,Signal.SELL,Signal.WAIT
16892,Signal.WAIT,Signal.WAIT
16893,Signal.WAIT,Signal.WAIT
16894,Signal.WAIT,Signal.WAIT
16895,Signal.WAIT,Signal.WAIT
16896,Signal.WAIT,Signal.WAIT
16897,Signal.WAIT,Signal.BUY
16898,Signal.SELL,Signal.WAIT
16899,Signal.SELL,Signal.WAIT
16900,Signal.SELL,Signal.WAIT
16901,Signal.SELL,Signal.BUY
16902,Signal.SELL,Signal.SELL
16903,Signal.SELL,Signal.WAIT
16904,Signal.SELL,Signal.SELL
16905,Signal.SELL,Signal.WAIT
16906,Signal.SELL,Signal.BUY
16907,Signal.SELL,Signal.WAIT
16908,Signal.SELL,Signal.WAIT
16909,Signal.WAIT,Signal.WAIT
16910,Signal.WAIT,Signal.SELL
16911,Signal.WAIT,Signal.BUY
16912,Signal.WAIT,Signal.WAIT
16913,Signal.WAIT,Signal.WAIT
16914,Signal.WAIT,Signal.WAIT
16915,Signal.SELL,Signal.WAIT
16916,Signal.SELL,Signal.WAIT
16917,Signal.SELL,Signal.WAIT
16918,Signal.SELL,Signal.BUY
16919,Signal.SELL,Signal.WAIT
16920,Signal.SELL,Signal.WAIT
16921,Signal.SELL,Signal.WAIT
16922,Signal.SELL,Signal.WAIT
16923,Signal.SELL,Signal.WAIT
16924,Signal.SELL,Signal.BUY
16925,Signal.SELL,Signal.WAIT
16926,Signal.SELL,Signal.WAIT
16927,Signal.WAIT,Signal.WAIT
16928,Signal.WAIT,Signal.WAIT
16929,Signal.WAIT,Signal.WAIT
16930,Signal.WAIT,Signal.BUY
16931,Signal.WAIT,Signal.WAIT
16932,Signal.WAIT,Signal.BUY
16933,Signal.WAIT,Signal.WAIT
16934,Signal.WAIT,Signal.SELL
16935,Signal.WAIT,Signal.WAIT
16936,Signal.WAIT,Signal.WAIT
16937,Signal.WAIT,Signal.SELL
16938,Signal.WAIT,Signal.WAIT
16939,Signal.WAIT,Signal.SELL
16940,Signal.WAIT,Signal.WAIT
16941,Signal.WAIT,Signal.WAIT
16942,Signal.WAIT,Signal.WAIT
16943,Signal.BUY,Signal.WAIT
16944,Signal.BUY,Signal.SELL
16945,Signal.BUY,Signal.WAIT
16946,Signal.BUY,Signal.SELL
16947,Signal.BUY,Signal.WAIT
16948,Signal.BUY,Signal.WAIT
16949,Signal.BUY,Signal.WAIT
16950,Signal.BUY,Signal.BUY
16951,Signal.BUY,Signal.WAIT
16952,Signal.BUY,Signal.WAIT
16953,Signal.BUY,Signal.WAIT
16954,Signal.BUY,Signal.SELL
16955,Signal.BUY,Signal.WAIT
16956,Signal.BUY,Signal.WAIT
16957,Signal.BUY,Signal.WAIT
16958,Signal.BUY,Signal.WAIT
16959,Signal.BUY,Signal.WAIT
16960,Signal.BUY,Signal.WAIT
16961,Signal.BUY,Signal.SELL
16962,Signal.BUY,Signal.WAIT
16963,Signal.BUY,Signal.WAIT
16964,Signal.BUY,Signal.BUY
16965,Signal.BUY,Signal.WAIT
16966,Signal.BUY,Signal.WAIT
16967,Signal.BUY,Signal.WAIT
16968,Signal.BUY,Signal.SELL
16969,Signal.BUY,Signal.WAIT
16970,Signal.BUY,Signal.WAIT
16971,Signal.WAIT,Signal.WAIT
16972,Signal.WAIT,Signal.WAIT
16973,Signal.WAIT,Signal.WAIT
16974,Signal.WAIT,Signal.SELL
16975,Signal.WAIT,Signal.WAIT
16976,Signal.BUY,Signal.SELL
16977,Signal.BUY,Signal.WAIT
16978,Signal.BUY,Signal.WAIT
16979,Signal.BUY,Signal.WAIT
16980,Signal.BUY,Signal.BUY
16981,Signal.BUY,Signal.WAIT
16982,Signal.BUY,Signal.WAIT
16983,Signal.WAIT,Signal.BUY
16984,Signal.WAIT,Signal.WAIT
16985,Signal.WAIT,Signal.WAIT
16986,Signal.WAIT,Signal.WAIT
16987,Signal.WAIT,Signal.WAIT
16988,Signal.WAIT,Signal.WAIT
16989,Signal.WAIT,Signal.WAIT
16990,Signal.WAIT,Signal.SELL
16991,Signal.WAIT,Signal.WAIT
16992,Signal.WAIT,Signal.WAIT
16993,Signal.WAIT,Signal.WAIT
16994,Signal.WAIT,Signal.WAIT
16995,Signal.SELL,Signal.BUY
16996,Signal.SELL,Signal.WAIT
16997,Signal.SELL,Signal.WAIT
16998,Signal.SELL,Signal.WAIT
16999,Signal.SELL,Signal.SELL
17000,Signal.SELL,Signal.WAIT
17001,Signal.SELL,Signal.SELL
17002,Signal.SELL,Signal.BUY
17003,Signal.SELL,Signal.WAIT
17004,Signal.SELL,Signal.WAIT
17005,Signal.SELL,Signal.WAIT
17006,Signal.SELL,Signal.WAIT
17007,Signal.SELL,Signal.WAIT
17008,Signal.SELL,Signal.WAIT
17009,Signal.WAIT,Signal.WAIT
17010,Signal.SELL,Signal.BUY
17011,Signal.SELL,Signal.WAIT
17012,Signal.SELL,Signal.WAIT
17013,Signal.SELL,Signal.WAIT
17014,Signal.SELL,Signal.BUY
17015,Signal.SELL,Signal.WAIT
17016,Signal.SELL,Signal.SELL
17017,Signal.SELL,Signal.WAIT
17018,Signal.SELL,Signal.WAIT
17019,Signal.SELL,Signal.WAIT
17020,Signal.SELL,Signal.WAIT
17021,Signal.SELL,Signal.WAIT
17022,Signal.SELL,Signal.BUY
17023,Signal.WAIT,Signal.WAIT
17024,Signal.WAIT,Signal.WAIT
17025,Signal.WAIT,Signal.WAIT
17026,Signal.WAIT,Signal.WAIT
17027,Signal.WAIT,Signal.BUY
17028,Signal.WAIT,Signal.WAIT
17029,Signal.WAIT,Signal.WAIT
17030,Signal.BUY,Signal.SELL
17031,Signal.BUY,Signal.WAIT
17032,Signal.WAIT,Signal.WAIT
17033,Signal.WAIT,Signal.WAIT
17034,Signal.WAIT,Signal.WAIT
17035,Signal.WAIT,Signal.WAIT
17036,Signal.WAIT,Signal.SELL
17037,Signal.WAIT,Signal.WAIT
17038,Signal.WAIT,Signal.BUY
17039,Signal.WAIT,Signal.WAIT
17040,Signal.WAIT,Signal.SELL
17041,Signal.WAIT,Signal.WAIT
17042,Signal.WAIT,Signal.WAIT
17043,Signal.WAIT,Signal.WAIT
17044,Signal.SELL,Signal.BUY
17045,Signal.SELL,Signal.WAIT
17046,Signal.SELL,Signal.WAIT
17047,Signal.SELL,Signal.WAIT
17048,Signal.SELL,Signal.BUY
17049,Signal.SELL,Signal.WAIT
17050,Signal.SELL,Signal.WAIT
17051,Signal.SELL,Signal.WAIT
17052,Signal.SELL,Signal.WAIT
17053,Signal.SELL,Signal.WAIT
17054,Signal.SELL,Signal.SELL
17055,Signal.SELL,Signal.WAIT
17056,Signal.SELL,Signal.WAIT
17057,Signal.SELL,Signal.BUY
17058,Signal.SELL,Signal.WAIT
17059,Signal.SELL,Signal.WAIT
17060,Signal.SELL,Signal.SELL
17061,Signal.WAIT,Signal.WAIT
17062,Signal.WAIT,Signal.BUY
17063,Signal.WAIT,Signal.WAIT
17064,Signal.WAIT,Signal.WAIT
17065,Signal.WAIT,Signal.SELL
17066,Signal.WAIT,Signal.WAIT
17067,Signal.BUY,Signal.WAIT
17068,Signal.BUY,Signal.WAIT
17069,Signal.BUY,Signal.WAIT
17070,Signal.BUY,Signal.WAIT
17071,Signal.BUY,Signal.BUY
17072,Signal.BUY,Signal.WAIT
17073,Signal.BUY,Signal.WAIT
17074,Signal.BUY,Signal.SELL
17075,Signal.BUY,Signal.WAIT
17076,Signal.BUY,Signal.SELL
17077,Signal.BUY,Signal.WAIT
17078,Signal.BUY,Signal.WAIT
17079,Signal.BUY,Signal.SELL
17080,Signal.BUY,Signal.WAIT
17081,Signal.BUY,Signal.WAIT
17082,Signal.BUY,Signal.SELL
17083,Signal.BUY,Signal.WAIT
17084,Signal.BUY,Signal.WAIT
17085,Signal.BUY,Signal.WAIT
17086,Signal.BUY,Signal.WAIT
17087,Signal.BUY,Signal.WAIT
17088,Signal.BUY,Signal.BUY
17089,Signal.WAIT,Signal.WAIT
17090,Signal.WAIT,Signal.WAIT
17091,Signal.BUY,Signal.SELL
17092,Signal.BUY,Signal.WAIT
17093,Signal.BUY,Signal.WAIT
17094,Signal.BUY,Signal.WAIT
17095,Signal.WAIT,Signal.WAIT
17096,Signal.WAIT,Signal.BUY
17097,Signal.WAIT,Signal.WAIT
17098,Signal.WAIT,Signal.WAIT
17099,Signal.WAIT,Signal.SELL
17100,Signal.WAIT,Signal.WAIT
17101,Signal.WAIT,Signal.WAIT
17102,Signal.WAIT,Signal.WAIT
17103,Signal.SELL,Signal.BUY
17104,Signal.SELL,Signal.WAIT
17105,Signal.SELL,Signal.WAIT
17106,Signal.SELL,Signal.WAIT
17107,Signal.SELL,Signal.WAIT
17108,Signal.SELL,Signal.BUY
17109,Signal.SELL,Signal.WAIT
17110,Signal.SELL,Signal.SELL
17111,Signal.SELL,Signal.WAIT
17112,Signal.SELL,Signal.BUY
17113,Signal.SELL,Signal.WAIT
17114,Signal.SELL,Signal.BUY
17115,Signal.SELL,Signal.WAIT
17116,Signal.SELL,Signal.WAIT
17117,Signal.SELL,Signal.WAIT
17118,Signal.SELL,Signal.SELL
17119,Signal.SELL,Signal.WAIT
17120,Signal.BUY,Signal.WAIT
17121,Signal.BUY,Signal.WAIT
17122,Signal.BUY,Signal.SELL
17123,Signal.BUY,Signal.WAIT
17124,Signal.BUY,Signal.WAIT
17125,Signal.BUY,Signal.WAIT
17126,Signal.BUY,Signal.BUY
17127,Signal.BUY,Signal.WAIT
17128,Signal.BUY,Signal.WAIT
17129,Signal.BUY,Signal.WAIT
17130,Signal.BUY,Signal.WAIT
17131,Signal.BUY,Signal.WAIT
17132,Signal.BUY,Signal.BUY
17133,Signal.BUY,Signal.WAIT
17134,Signal.BUY,Signal.WAIT
17135,Signal.BUY,Signal.SELL
17136,Signal.BUY,Signal.WAIT
17137,Signal.BUY,Signal.SELL
17138,Signal.BUY,Signal.WAIT
17139,Signal.BUY,Signal.WAIT
17140,Signal.BUY,Signal.WAIT
17141,Signal.BUY,Signal.WAIT
17142,Signal.BUY,Signal.SELL
17143,Signal.BUY,Signal.WAIT
17144,Signal.BUY,Signal.WAIT
17145,Signal.BUY,Signal.WAIT
17146,Signal.BUY,Signal.WAIT
17147,Signal.BUY,Signal.WAIT
17148,Signal.BUY,Signal.SELL
17149,Signal.BUY,Signal.WAIT
17150,Signal.BUY,Signal.BUY
17151,Signal.BUY,Signal.WAIT
17152,Signal.BUY,Signal.WAIT
17153,Signal.BUY,Signal.WAIT
17154,Signal.BUY,Signal.WAIT
17155,Signal.BUY,Signal.WAIT
17156,Signal.WAIT,Signal.WAIT
17157,Signal.WAIT,Signal.SELL
17158,Signal.WAIT,Signal.WAIT
17159,Signal.WAIT,Signal.WAIT
17160,Signal.SELL,Signal.BUY
17161,Signal.SELL,Signal.WAIT
17162,Signal.SELL,Signal.WAIT
17163,Signal.WAIT,Signal.SELL
17164,Signal.SELL,Signal.BUY
17165,Signal.SELL,Signal.WAIT
17166,Signal.SELL,Signal.WAIT
17167,Signal.SELL,Signal.WAIT
17168,Signal.SELL,Signal.WAIT
17169,Signal.BUY,Signal.WAIT
17170,Signal.BUY,Signal.WAIT
17171,Signal.BUY,Signal.WAIT
17172,Signal.BUY,Signal.SELL
17173,Signal.BUY,Signal.WAIT
17174,Signal.BUY,Signal.WAIT
17175,Signal.BUY,Signal.WAIT
17176,Signal.BUY,Signal.WAIT
17177,Signal.BUY,Signal.WAIT
17178,Signal.BUY,Signal.SELL
17179,Signal.SELL,Signal.BUY
17180,Signal.SELL,Signal.WAIT
17181,Signal.SELL,Signal.BUY
17182,Signal.SELL,Signal.WAIT
17183,Signal.SELL,Signal.WAIT
17184,Signal.SELL,Signal.WAIT
17185,Signal.SELL,Signal.SELL
17186,Signal.WAIT,Signal.WAIT
17187,Signal.BUY,Signal.WAIT
17188,Signal.BUY,Signal.WAIT
17189,Signal.BUY,Signal.WAIT
17190,Signal.BUY,Signal.SELL
17191,Signal.BUY,Signal.WAIT
17192,Signal.BUY,Signal.BUY
17193,Signal.BUY,Signal.SELL
17194,Signal.BUY,Signal.WAIT
17195,Signal.BUY,Signal.WAIT
17196,Signal.BUY,Signal.WAIT
17197,Signal.BUY,Signal.SELL
17198,Signal.BUY,Signal.WAIT
17199,Signal.BUY,Signal.WAIT
17200,Signal.BUY,Signal.BUY
17201,Signal.BUY,Signal.WAIT
17202,Signal.BUY,Signal.WAIT
17203,Signal.BUY,Signal.WAIT
17204,Signal.BUY,Signal.SELL
17205,Signal.BUY,Signal.WAIT
17206,Signal.WAIT,Signal.WAIT
17207,Signal.BUY,Signal.WAIT
17208,Signal.BUY,Signal.WAIT
17209,Signal.BUY,Signal.SELL
17210,Signal.WAIT,Signal.BUY
17211,Signal.WAIT,Signal.WAIT
17212,Signal.BUY,Signal.SELL
17213,Signal.BUY,Signal.WAIT
17214,Signal.BUY,Signal.WAIT
17215,Signal.BUY,Signal.WAIT
17216,Signal.BUY,Signal.SELL
17217,Signal.BUY,Signal.WAIT
17218,Signal.BUY,Signal.WAIT
17219,Signal.BUY,Signal.BUY
17220,Signal.BUY,Signal.WAIT
17221,Signal.WAIT,Signal.WAIT
17222,Signal.WAIT,Signal.WAIT
17223,Signal.WAIT,Signal.BUY
17224,Signal.WAIT,Signal.WAIT
17225,Signal.WAIT,Signal.WAIT
17226,Signal.WAIT,Signal.BUY
17227,Signal.WAIT,Signal.WAIT
17228,Signal.WAIT,Signal.WAIT
17229,Signal.WAIT,Signal.WAIT
17230,Signal.WAIT,Signal.BUY
17231,Signal.SELL,Signal.WAIT
17232,Signal.SELL,Signal.WAIT
17233,Signal.SELL,Signal.WAIT
17234,Signal.SELL,Signal.BUY
17235,Signal.SELL,Signal.WAIT
17236,Signal.SELL,Signal.WAIT
17237,Signal.SELL,Signal.BUY
17238,Signal.SELL,Signal.WAIT
17239,Signal.SELL,Signal.WAIT
17240,Signal.SELL,Signal.BUY
17241,Signal.WAIT,Signal.WAIT
17242,Signal.WAIT,Signal.WAIT
17243,Signal.WAIT,Signal.WAIT
17244,Signal.WAIT,Signal.WAIT
17245,Signal.WAIT,Signal.WAIT
17246,Signal.WAIT,Signal.SELL
17247,Signal.WAIT,Signal.WAIT
17248,Signal.WAIT,Signal.WAIT
17249,Signal.WAIT,Signal.BUY
17250,Signal.WAIT,Signal.SELL
17251,Signal.BUY,Signal.WAIT
17252,Signal.BUY,Signal.WAIT
17253,Signal.BUY,Signal.WAIT
17254,Signal.BUY,Signal.WAIT
17255,Signal.BUY,Signal.WAIT
17256,Signal.BUY,Signal.WAIT
17257,Signal.BUY,Signal.WAIT
17258,Signal.BUY,Signal.SELL
17259,Signal.BUY,Signal.WAIT
17260,Signal.BUY,Signal.WAIT
17261,Signal.BUY,Signal.WAIT
17262,Signal.BUY,Signal.SELL
17263,Signal.BUY,Signal.WAIT
17264,Signal.BUY,Signal.WAIT
17265,Signal.BUY,Signal.WAIT
17266,Signal.BUY,Signal.WAIT
17267,Signal.BUY,Signal.BUY
17268,Signal.BUY,Signal.WAIT
17269,Signal.WAIT,Signal.SELL
17270,Signal.WAIT,Signal.WAIT
17271,Signal.WAIT,Signal.WAIT
17272,Signal.WAIT,Signal.WAIT
17273,Signal.WAIT,Signal.WAIT
17274,Signal.SELL,Signal.BUY
17275,Signal.SELL,Signal.WAIT
17276,Signal.SELL,Signal.WAIT
17277,Signal.SELL,Signal.SELL
17278,Signal.SELL,Signal.BUY
17279,Signal.SELL,Signal.WAIT
17280,Signal.SELL,Signal.SELL
17281,Signal.SELL,Signal.WAIT
17282,Signal.SELL,Signal.WAIT
17283,Signal.SELL,Signal.WAIT
17284,Signal.SELL,Signal.WAIT
17285,Signal.SELL,Signal.WAIT
17286,Signal.SELL,Signal.WAIT
17287,Signal.SELL,Signal.BUY
17288,Signal.SELL,Signal.WAIT
17289,Signal.SELL,Signal.BUY
17290,Signal.SELL,Signal.WAIT
17291,Signal.SELL,Signal.WAIT
17292,Signal.SELL,Signal.BUY
17293,Signal.SELL,Signal.WAIT
17294,Signal.SELL,Signal.BUY
17295,Signal.SELL,Signal.WAIT
17296,Signal.SELL,Signal.WAIT
17297,Signal.SELL,Signal.WAIT
17298,Signal.SELL,Signal.WAIT
17299,Signal.SELL,Signal.SELL
17300,Signal.SELL,Signal.WAIT
17301,Signal.SELL,Signal.WAIT
17302,Signal.SELL,Signal.WAIT
17303,Signal.SELL,Signal.WAIT
17304,Signal.BUY,Signal.SELL
17305,Signal.BUY,Signal.WAIT
17306,Signal.BUY,Signal.WAIT
17307,Signal.BUY,Signal.SELL
17308,Signal.BUY,Signal.WAIT
17309,Signal.BUY,Signal.BUY
17310,Signal.BUY,Signal.WAIT
17311,Signal.BUY,Signal.BUY
17312,Signal.BUY,Signal.WAIT
17313,Signal.BUY,Signal.WAIT
17314,Signal.BUY,Signal.WAIT
17315,Signal.WAIT,Signal.BUY
17316,Signal.WAIT,Signal.WAIT
17317,Signal.WAIT,Signal.WAIT
17318,Signal.BUY,Signal.SELL
17319,Signal.WAIT,Signal.WAIT
17320,Signal.WAIT,Signal.WAIT
17321,Signal.WAIT,Signal.SELL
17322,Signal.WAIT,Signal.BUY
17323,Signal.WAIT,Signal.WAIT
17324,Signal.BUY,Signal.SELL
17325,Signal.BUY,Signal.WAIT
17326,Signal.BUY,Signal.WAIT
17327,Signal.BUY,Signal.WAIT
17328,Signal.BUY,Signal.BUY
17329,Signal.BUY,Signal.SELL
17330,Signal.BUY,Signal.WAIT
17331,Signal.BUY,Signal.WAIT
17332,Signal.BUY,Signal.WAIT
17333,Signal.BUY,Signal.SELL
17334,Signal.BUY,Signal.WAIT
17335,Signal.BUY,Signal.WAIT
17336,Signal.BUY,Signal.WAIT
17337,Signal.BUY,Signal.SELL
17338,Signal.BUY,Signal.WAIT
17339,Signal.BUY,Signal.BUY
17340,Signal.BUY,Signal.WAIT
17341,Signal.BUY,Signal.WAIT
17342,Signal.BUY,Signal.WAIT
17343,Signal.BUY,Signal.WAIT
17344,Signal.BUY,Signal.WAIT
17345,Signal.BUY,Signal.WAIT
17346,Signal.WAIT,Signal.WAIT
17347,Signal.WAIT,Signal.WAIT
17348,Signal.WAIT,Signal.WAIT
17349,Signal.WAIT,Signal.WAIT
17350,Signal.WAIT,Signal.SELL
17351,Signal.WAIT,Signal.WAIT
17352,Signal.WAIT,Signal.WAIT
17353,Signal.WAIT,Signal.WAIT
17354,Signal.WAIT,Signal.BUY
17355,Signal.WAIT,Signal.WAIT
17356,Signal.WAIT,Signal.SELL
17357,Signal.WAIT,Signal.WAIT
17358,Signal.WAIT,Signal.WAIT
17359,Signal.WAIT,Signal.BUY
17360,Signal.WAIT,Signal.WAIT
17361,Signal.WAIT,Signal.WAIT
17362,Signal.WAIT,Signal.WAIT
17363,Signal.WAIT,Signal.SELL
17364,Signal.WAIT,Signal.WAIT
17365,Signal.WAIT,Signal.WAIT
17366,Signal.WAIT,Signal.BUY
17367,Signal.WAIT,Signal.WAIT
17368,Signal.WAIT,Signal.WAIT
17369,Signal.WAIT,Signal.WAIT
17370,Signal.WAIT,Signal.WAIT
17371,Signal.BUY,Signal.SELL
17372,Signal.BUY,Signal.WAIT
17373,Signal.BUY,Signal.BUY
17374,Signal.BUY,Signal.SELL
17375,Signal.BUY,Signal.WAIT
17376,Signal.BUY,Signal.WAIT
17377,Signal.BUY,Signal.WAIT
17378,Signal.BUY,Signal.WAIT
17379,Signal.WAIT,Signal.WAIT
17380,Signal.BUY,Signal.SELL
17381,Signal.BUY,Signal.WAIT
17382,Signal.WAIT,Signal.WAIT
17383,Signal.WAIT,Signal.WAIT
17384,Signal.WAIT,Signal.SELL
17385,Signal.WAIT,Signal.WAIT
17386,Signal.WAIT,Signal.WAIT
17387,Signal.WAIT,Signal.WAIT
17388,Signal.WAIT,Signal.SELL
17389,Signal.WAIT,Signal.WAIT
17390,Signal.BUY,Signal.WAIT
17391,Signal.BUY,Signal.WAIT
17392,Signal.BUY,Signal.WAIT
17393,Signal.WAIT,Signal.BUY
17394,Signal.BUY,Signal.SELL
17395,Signal.SELL,Signal.BUY
17396,Signal.BUY,Signal.WAIT
17397,Signal.BUY,Signal.WAIT
17398,Signal.WAIT,Signal.WAIT
17399,Signal.WAIT,Signal.WAIT
17400,Signal.WAIT,Signal.WAIT
17401,Signal.WAIT,Signal.WAIT
17402,Signal.WAIT,Signal.BUY
17403,Signal.WAIT,Signal.SELL
17404,Signal.WAIT,Signal.BUY
17405,Signal.WAIT,Signal.WAIT
17406,Signal.WAIT,Signal.WAIT
17407,Signal.WAIT,Signal.WAIT
17408,Signal.WAIT,Signal.WAIT
17409,Signal.WAIT,Signal.BUY
17410,Signal.SELL,Signal.WAIT
17411,Signal.WAIT,Signal.SELL
17412,Signal.WAIT,Signal.WAIT
17413,Signal.WAIT,Signal.BUY
17414,Signal.WAIT,Signal.WAIT
17415,Signal.WAIT,Signal.WAIT
17416,Signal.WAIT,Signal.WAIT
17417,Signal.WAIT,Signal.BUY
17418,Signal.SELL,Signal.WAIT
17419,Signal.SELL,Signal.WAIT
17420,Signal.SELL,Signal.WAIT
17421,Signal.SELL,Signal.WAIT
17422,Signal.SELL,Signal.WAIT
17423,Signal.SELL,Signal.WAIT
17424,Signal.SELL,Signal.SELL
17425,Signal.SELL,Signal.WAIT
17426,Signal.SELL,Signal.WAIT
17427,Signal.SELL,Signal.SELL
17428,Signal.SELL,Signal.WAIT
17429,Signal.WAIT,Signal.SELL
17430,Signal.WAIT,Signal.WAIT
17431,Signal.WAIT,Signal.WAIT
17432,Signal.WAIT,Signal.WAIT
17433,Signal.WAIT,Signal.WAIT
17434,Signal.WAIT,Signal.WAIT
17435,Signal.SELL,Signal.BUY
17436,Signal.SELL,Signal.WAIT
17437,Signal.SELL,Signal.WAIT
17438,Signal.SELL,Signal.BUY
17439,Signal.SELL,Signal.WAIT
17440,Signal.SELL,Signal.WAIT
17441,Signal.SELL,Signal.WAIT
17442,Signal.SELL,Signal.WAIT
17443,Signal.SELL,Signal.WAIT
17444,Signal.SELL,Signal.WAIT
17445,Signal.SELL,Signal.BUY
17446,Signal.SELL,Signal.WAIT
17447,Signal.SELL,Signal.WAIT
17448,Signal.SELL,Signal.WAIT
17449,Signal.SELL,Signal.WAIT
17450,Signal.SELL,Signal.WAIT
17451,Signal.SELL,Signal.BUY
17452,Signal.SELL,Signal.WAIT
17453,Signal.SELL,Signal.WAIT
17454,Signal.SELL,Signal.SELL
17455,Signal.SELL,Signal.WAIT
17456,Signal.SELL,Signal.WAIT
17457,Signal.SELL,Signal.BUY
17458,Signal.SELL,Signal.WAIT
17459,Signal.SELL,Signal.WAIT
17460,Signal.WAIT,Signal.WAIT
17461,Signal.WAIT,Signal.WAIT
17462,Signal.BUY,Signal.WAIT
17463,Signal.BUY,Signal.WAIT
17464,Signal.BUY,Signal.WAIT
17465,Signal.BUY,Signal.WAIT
17466,Signal.BUY,Signal.WAIT
17467,Signal.BUY,Signal.WAIT
17468,Signal.BUY,Signal.WAIT
17469,Signal.BUY,Signal.WAIT
17470,Signal.BUY,Signal.WAIT
17471,Signal.BUY,Signal.SELL
17472,Signal.BUY,Signal.WAIT
17473,Signal.BUY,Signal.WAIT
17474,Signal.BUY,Signal.WAIT
17475,Signal.WAIT,Signal.BUY
17476,Signal.WAIT,Signal.WAIT
17477,Signal.WAIT,Signal.WAIT
17478,Signal.WAIT,Signal.SELL
17479,Signal.WAIT,Signal.WAIT
17480,Signal.WAIT,Signal.WAIT
17481,Signal.WAIT,Signal.WAIT
17482,Signal.WAIT,Signal.BUY
17483,Signal.WAIT,Signal.WAIT
17484,Signal.WAIT,Signal.SELL
17485,Signal.WAIT,Signal.WAIT
17486,Signal.WAIT,Signal.WAIT
