,atr
747731,3.6087264542997217
747732,3.1869811634397776
747733,2.649584930751822
747734,2.2196679446014578
747735,1.7757343556811662
747736,1.4205874845449329
747737,1.2364699876359464
747738,1.0891759901087572
747739,1.7713407920870057
747740,1.5170726336696045
747741,2.4136581069356837
747742,3.130926485548547
747743,2.6047411884388376
747744,2.1837929507510703
747745,1.8470343606008561
747746,1.4776274884806848
747747,1.282101990784548
747748,1.1256815926276382
747749,1.0005452741021106
747750,0.9004362192816885
747751,0.7203489754253508
747752,0.9762791803402806
747753,0.7810233442722245
747754,1.0248186754177797
747755,0.9198549403342238
747756,0.835883952267379
747757,0.7687071618139032
747758,0.7149657294511226
747759,0.771972583560898
747760,0.7175780668487184
747761,0.6740624534789748
747762,0.7392499627831798
747763,0.6913999702265439
747764,0.6531199761812351
747765,0.622495980944988
747766,0.5979967847559904
747767,0.5783974278047923
747768,0.46271794224383384
747769,0.4701743537950671
747770,0.4761394830360537
747771,0.48091158642884296
747772,0.48472926914307435
747773,0.48778341531445946
747774,0.49022673225156754
747775,0.49218138580125403
747776,0.49374510864100324
747777,0.49499608691280256
747778,0.495996869530242
747779,0.4967974956241936
747780,0.4974379964993549
747781,0.3979503971994839
747782,0.3183603177595871
747783,0.3546882542076697
747784,0.38375060336613576
747785,0.4070004826929086
747786,0.4256003861543268
747787,0.3404803089234615
747788,0.2723842471387692
747789,0.31790739771101534
747790,0.35432591816881226
747791,0.3834607345350498
747792,0.40676858762803986
747793,0.32541487010243186
747794,0.3603318960819455
747795,0.3882655168655564
747796,0.41061241349244515
747797,0.42848993079395614
747798,0.5427919446351649
747799,5.834233555708132
747800,9.967386844566505
747801,9.673909475653204
747802,7.739127580522563
747803,6.29130206441805
747804,5.0330416515344405
747805,4.026433321227552
747806,3.321146656982042
747807,2.7569173255856336
747808,2.3055338604685067
747809,1.9444270883748054
747810,1.6555416706998443
747811,1.4244333365598754
747812,1.1395466692479004
747813,1.0116373353983203
747814,0.9093098683186562
747815,0.827447894654925
747816,0.76195831572394
747817,0.709566652579152
747818,0.6676533220633216
747819,0.6341226576506573
747820,0.6072981261205259
747821,0.6858385008964207
747822,0.6486708007171366
747823,0.6189366405737092
747824,0.49514931245896737
747825,0.3961194499671739
747826,0.41689555997373906
747827,1.1335164479789914
747828,3.106813158383193
747829,4.685450526706555
747830,3.848360421365244
747831,3.1786883370921952
747832,2.6429506696737564
747833,2.2143605357390053
747834,1.8714884285912041
747835,1.5971907428729633
747836,1.2777525942983705
747837,1.0222020754386965
747838,0.8177616603509572
747839,0.7542093282807658
747840,0.7033674626246127
747841,0.6626939700996901
747842,0.530155176079752
747843,4.724124140863802
747844,3.8792993126910416
747845,3.103439450152833
747846,2.5827515601222664
747847,2.066201248097813
747848,1.7529609984782504
747849,1.6023687987826
747850,1.48189503902608
747851,1.385516031220864
747852,1.7084128249766912
747853,2.3667302599813533
747854,2.4933842079850828
747855,2.094707366388066
747856,1.775765893110453
747857,1.5206127144883623
747858,1.41649017159069
747859,1.2331921372725518
747860,1.0865537098180416
747861,0.9692429678544332
747862,0.8753943742835466
747863,0.8003154994268373
747864,0.7402523995414698
747865,0.5922019196331758
747866,0.47376153570654067
747867,2.1790092285652323
747868,2.343207382852186
747869,1.9745659062817489
747870,2.679652725025399
747871,2.9437221800203193
747872,2.4549777440162552
747873,2.063982195213004
747874,1.7511857561704034
747875,1.5009486049363228
747876,1.3007588839490583
747877,1.1406071071592465
747878,1.0124856857273972
747879,0.9099885485819177
747880,0.8279908388655342
747881,0.7623926710924274
747882,2.209914136873942
747883,1.8679313094991534
747884,1.4943450475993227
747885,1.295476038079458
747886,1.0363808304635664
747887,0.8291046643708532
747888,0.7632837314966825
747889,0.710626985197346
747890,0.6685015881578769
747891,0.6348012705263015
747892,0.6078410164210413
747893,0.486272813136833
747894,0.4890182505094664
747895,0.49121460040757314
747896,0.49297168032605854
747897,0.3943773442608468
747898,0.5155018754086774
747899,0.512401500326942
747900,0.5099212002615536
747901,0.4079369602092429
747902,0.4263495681673943
747903,0.44107965453391546
747904,0.7528637236271324
747905,0.6022909789017059
747906,0.6818327831213647
747907,0.7454662264970918
747908,0.6963729811976734
747909,0.6570983849581388
747910,0.625678707966511
747911,0.6005429663732088
747912,0.580434373098567
747913,0.5643474984788537
747914,0.5514779987830829
747915,0.44118239902646633
747916,0.3529459192211731
747917,0.28235673537693845
747918,0.3258853883015508
747919,0.36070831064124065
747920,0.48856664851299253
747921,0.5908533188103939
747922,0.5726826550483152
747923,0.5581461240386522
747924,0.5465168992309217
747925,0.4372135193847374
747926,0.34977081550778993
747927,0.27981665240623194
747928,0.22385332192498555
747929,0.17908265753998845
747930,0.14326612603199076
747931,0.2146129008255926
747932,0.27169032066047405
747933,0.31735225652837923
747934,0.5538818052227035
747935,0.5431054441781628
747936,1.4344843553425304
747937,1.9475874842740244
747938,1.6580699874192195
747939,1.4264559899353757
747940,1.1411647919483006
747941,1.0129318335586404
747942,0.9103454668469123
747943,0.7282763734775298
747944,0.5826210987820238
747945,0.5660968790256191
747946,5.252877503220495
747947,4.802302002576396
747948,3.9418416020611167
747949,3.253473281648893
747950,2.7027786253191146
747951,2.2622229002552916
747952,3.1097783202042333
747953,2.587822656163387
747954,2.0702581249307093
747955,1.6562064999445674
747956,1.324965199955654
747957,1.059972159964523
747958,0.8479777279716185
747959,0.6783821823772949
747960,0.6427057459018359
747961,0.5141645967214687
747962,0.511331677377175
747963,0.50906534190174
747964,0.507252273521392
747965,0.5058018188171136
747966,0.5046414550536908
747967,0.5037131640429526
747968,0.5029705312343621
747969,0.6023764249874897
747970,0.5819011399899917
747971,0.5655209119919934
747972,0.5524167295935947
747973,0.5419333836748758
747974,0.4335467069399006
747975,1.8468373655519206
747976,1.5774698924415365
747977,1.3619759139532293
747978,1.2895807311625833
747979,1.1316645849300666
747980,1.0053316679440534
747981,0.9042653343552427
747982,0.8234122674841942
747983,0.7587298139873553
747984,0.7069838511898843
747985,0.6655870809519074
747986,0.632469664761526
747987,0.7059757318092208
747988,0.6647805854473766
747989,0.6318244683579013
747990,0.6054595746863211
747991,0.4843676597490568
747992,0.38749412779924547
747993,0.30999530223939636
747994,0.3479962417915171
747995,0.3783969934332137
747996,0.40271759474657093
747997,0.4221740757972567
747998,0.33773926063780535
747999,0.7701914085102443
748000,0.6161531268081955
748001,0.5929225014465563
748002,0.5743380011572451
748003,0.559470400925796
748004,0.4475763207406368
748005,0.8580610565925095
748006,0.6864488452740076
748007,0.849159076219206
748008,0.7793272609753649
748009,0.6234618087802919
748010,0.49876944702423354
748011,0.39901555761938684
748012,0.41921244609550945
748013,0.43536995687640756
748014,0.34829596550112607
