,atr
748417,4.81025452198185
748418,4.7240494315422135
748419,4.829568442911369
748420,4.792977074053142
748421,4.76711753257208
748422,4.681775181920639
748423,4.838139678282226
748424,5.3313768847165806
748425,5.434749347022249
748426,5.876054360081804
748427,5.808533272880168
748428,6.252362607422565
748429,6.147315355274114
748430,6.154369048168632
748431,6.111281667205259
748432,5.999056033861153
748433,6.17907491318393
748434,6.415493414920252
748435,6.367183546621846
748436,6.259839875689409
748437,6.154643078175622
748438,6.041550216612109
748439,5.920719212279867
748440,5.8223048280342695
748441,6.055858731473584
748442,5.934741556844113
748443,5.856046725707231
748444,5.798925791193088
748445,5.682947275369226
748446,5.919288329861842
748447,6.0909025632646046
748448,6.379084511999313
748449,6.521502821759327
748450,6.531072765324141
748451,6.410451310017659
748452,6.2922422838173055
748453,6.17639743814096
748454,6.652869489378141
748455,6.829812099590578
748456,6.923215857598766
748457,7.464751540446791
748458,7.925456509637855
748459,7.8069473794450985
748460,7.660808431856196
748461,7.517592263219073
748462,7.377240417954692
748463,7.239695609595597
748464,7.104901697403685
748465,6.962803663455611
748466,6.823547590186499
748467,6.69707663838277
748468,6.573135105615114
748469,6.451672403502812
748470,6.332638955432755
748471,6.215986176324099
748472,6.101666452797617
748473,5.9896331237416645
748474,5.879840461266831
748475,5.772243652041494
748476,7.026798779000664
748477,6.9162628034206515
748478,6.7879375473522385
748479,6.672178796405194
748480,6.64873522047709
748481,7.8257605160675485
748482,8.489245305746199
748483,8.349460399631274
748484,8.93247119163865
748485,9.233821767805876
748486,9.12914533244976
748487,8.966562425800765
748488,8.79723117728475
748489,8.631286553739056
748490,8.468660822664274
748491,8.309287606210988
748492,8.153101854086769
748493,8.010039817005033
748494,7.869839020664932
748495,7.992442240251633
748496,7.832593395446601
748497,7.6759415275376695
748498,7.532422696986917
748499,7.641774243047179
748500,7.488938758186236
748501,7.349159983022511
748502,7.24217678336206
748503,7.317333247694819
748504,7.510986582740923
748505,7.500766851086105
748506,7.470751514064383
748507,7.331336483783096
748508,7.194709754107433
748509,8.570815559025284
748510,8.409399247844778
748511,8.671211262887882
748512,9.657787037630124
748513,10.114631296877521
748514,10.382338670939971
748515,10.30469189752117
748516,10.108598059570747
748517,10.076426098379333
748518,10.024897576411746
748519,9.89439962488351
748520,9.72651163238584
748521,9.551981399738123
748522,9.370941771743361
748523,9.193522936308494
748524,9.029652477582324
748525,9.509059428030678
748526,9.328878239470065
748527,9.152300674680664
748528,8.97925466118705
748529,9.289669567963308
748530,9.123876176604043
748531,9.961398653071962
748532,10.652170680010522
748533,12.729127266410313
748534,13.454544721082106
748535,13.765453826660464
748536,14.990144750127254
748537,14.870341855124709
748538,14.962935018022215
748539,14.763676317661771
748540,14.878402791308536
748541,15.180834735482366
748542,15.287218040772718
748543,15.561473679957265
748544,15.29024420635812
748545,15.014439322230958
748546,15.014150535786339
748547,15.74386752507061
748548,16.7589901745692
748549,17.953810371077815
748550,19.214734163656257
748551,19.520439480383132
748552,20.77003069077547
748553,21.67463007695996
748554,21.64113747542076
748555,21.218314725912347
748556,20.883948431394103
748557,22.346269462766223
748558,23.929344073510897
748559,23.460757192040678
748560,23.011542048199864
748561,22.561311207235867
748562,22.72008498309115
748563,22.38568328342933
748564,22.127969617760744
748565,21.69541022540553
748566,21.27150202089742
748567,20.866071980479468
748568,20.468750540869877
748569,20.07937553005248
748570,20.29778801945143
748571,20.011832259062402
748572,20.631595613881153
748573,20.83896370160353
748574,20.622184427571455
748575,20.219740739020025
748576,19.825345924239624
748577,19.50883900575483
748578,19.268662225639734
748579,18.883288981126938
748580,18.5056232015044
748581,18.41551073747431
748582,18.067200522724825
748583,17.715856512270328
748584,17.58153938202492
748585,17.249908594384422
748586,16.974910422496734
748587,16.6454122140468
748588,16.312503969765864
748589,16.206253890370547
748590,15.952128812563137
748591,15.653086236311873
748592,15.350024511585637
748593,15.193024021353924
748594,15.169163540926846
748595,14.87578027010831
748596,14.588264664706143
748597,14.30649937141202
748598,14.48036938398378
748599,14.650761996304105
748600,14.367746756378024
748601,14.090391821250464
748602,13.818583984825455
748603,13.552212305128947
748604,13.291168059026369
748605,13.035344697845842
748606,12.944637803888925
748607,12.695745047811148
748608,12.451830146854924
748609,12.212793543917826
748610,11.978537673039469
748611,11.74896691957868
748612,11.523987581187106
748613,11.303507829563364
748614,11.367437672972097
748615,11.470088919512655
748616,11.310687141122402
748617,11.134473398299953
748618,10.921783930333953
748619,10.763348251727274
